Estacion,Nombre_Estacion,Año,Mes_Num,Mes,Dias_Esperados,Dias_Con_Datos,Pct_Completitud,Estado
112004,QUEBRADA LORO,2021,10,Octubre,31,30,96.8,Incompleto
112004,QUEBRADA LORO,2021,11,Noviembre,30,30,100.0,Completo
112004,QUEBRADA LORO,2021,12,Diciembre,31,31,100.0,Completo
112004,QUEBRADA LORO,2022,1,Enero,31,31,100.0,Completo
112004,QUEBRADA LORO,2022,2,Febrero,28,28,100.0,Completo
112004,QUEBRADA LORO,2022,3,Marzo,31,31,100.0,Completo
112004,QUEBRADA LORO,2022,4,Abril,30,30,100.0,Completo
112004,QUEBRADA LORO,2022,5,Mayo,31,31,100.0,Completo
112004,QUEBRADA LORO,2022,6,Junio,30,30,100.0,Completo
112004,QUEBRADA LORO,2022,7,Julio,31,31,100.0,Completo
112004,QUEBRADA LORO,2022,8,Agosto,31,31,100.0,Completo
112004,QUEBRADA LORO,2022,9,Septiembre,30,30,100.0,Completo
112004,QUEBRADA LORO,2022,10,Octubre,31,31,100.0,Completo
112004,QUEBRADA LORO,2022,11,Noviembre,30,26,86.7,Incompleto
112004,QUEBRADA LORO,2022,12,Diciembre,31,31,100.0,Completo
112004,QUEBRADA LORO,2023,1,Enero,31,31,100.0,Completo
112004,QUEBRADA LORO,2023,2,Febrero,28,28,100.0,Completo
112004,QUEBRADA LORO,2023,3,Marzo,31,31,100.0,Completo
112004,QUEBRADA LORO,2023,4,Abril,30,30,100.0,Completo
112004,QUEBRADA LORO,2023,5,Mayo,31,31,100.0,Completo
112004,QUEBRADA LORO,2023,6,Junio,30,30,100.0,Completo
112004,QUEBRADA LORO,2023,7,Julio,31,31,100.0,Completo
112004,QUEBRADA LORO,2023,8,Agosto,31,31,100.0,Completo
112004,QUEBRADA LORO,2023,9,Septiembre,30,30,100.0,Completo
112004,QUEBRADA LORO,2023,10,Octubre,31,31,100.0,Completo
112004,QUEBRADA LORO,2023,11,Noviembre,30,30,100.0,Completo
112004,QUEBRADA LORO,2023,12,Diciembre,31,31,100.0,Completo
112004,QUEBRADA LORO,2024,1,Enero,31,31,100.0,Completo
112004,QUEBRADA LORO,2024,2,Febrero,29,29,100.0,Completo
112004,QUEBRADA LORO,2024,3,Marzo,31,31,100.0,Completo
112004,QUEBRADA LORO,2024,4,Abril,30,30,100.0,Completo
112004,QUEBRADA LORO,2024,5,Mayo,31,31,100.0,Completo
112004,QUEBRADA LORO,2024,6,Junio,30,59,196.7,Completo
112004,QUEBRADA LORO,2024,7,Julio,31,62,200.0,Completo
112004,QUEBRADA LORO,2024,8,Agosto,31,61,196.8,Completo
112004,QUEBRADA LORO,2024,9,Septiembre,30,31,103.3,Completo
112004,QUEBRADA LORO,2024,10,Octubre,31,31,100.0,Completo
112004,QUEBRADA LORO,2024,11,Noviembre,30,30,100.0,Completo
112004,QUEBRADA LORO,2024,12,Diciembre,31,31,100.0,Completo
112004,QUEBRADA LORO,2025,1,Enero,31,31,100.0,Completo
112004,QUEBRADA LORO,2025,2,Febrero,28,28,100.0,Completo
112004,QUEBRADA LORO,2025,3,Marzo,31,31,100.0,Completo
112004,QUEBRADA LORO,2025,4,Abril,30,30,100.0,Completo
112004,QUEBRADA LORO,2025,5,Mayo,31,31,100.0,Completo
112004,QUEBRADA LORO,2025,6,Junio,30,30,100.0,Completo
112004,QUEBRADA LORO,2025,7,Julio,31,31,100.0,Completo
112004,QUEBRADA LORO,2025,8,Agosto,31,31,100.0,Completo
112004,QUEBRADA LORO,2025,9,Septiembre,30,30,100.0,Completo
112004,QUEBRADA LORO,2025,10,Octubre,31,31,100.0,Completo
112004,QUEBRADA LORO,2025,11,Noviembre,30,30,100.0,Completo
112004,QUEBRADA LORO,2025,12,Diciembre,31,31,100.0,Completo
112004,QUEBRADA LORO,2026,1,Enero,31,31,100.0,Completo
112004,QUEBRADA LORO,2026,2,Febrero,28,28,100.0,Completo
112004,QUEBRADA LORO,2026,3,Marzo,31,31,100.0,Completo
112004,QUEBRADA LORO,2026,4,Abril,30,30,100.0,Completo
112004,QUEBRADA LORO,2026,5,Mayo,31,31,100.0,Completo
112004,QUEBRADA LORO,2026,6,Junio,30,2,6.7,Pendiente
112004,QUEBRADA LORO,2026,11,Noviembre,30,0,0.0,Pendiente
112014,RATON,2024,6,Junio,30,0,0.0,Pendiente
112014,RATON,2024,11,Noviembre,30,0,0.0,Pendiente
112014,RATON,2024,12,Diciembre,31,0,0.0,Pendiente
112014,RATON,2025,1,Enero,31,0,0.0,Pendiente
112014,RATON,2025,2,Febrero,28,0,0.0,Pendiente
113001,ICACAL,2010,2,Febrero,28,15,53.6,Incompleto
113001,ICACAL,2010,4,Abril,30,0,0.0,Pendiente
113001,ICACAL,2010,7,Julio,31,0,0.0,Pendiente
113001,ICACAL,2010,9,Septiembre,30,0,0.0,Pendiente
113001,ICACAL,2014,1,Enero,31,7,22.6,Pendiente
113001,ICACAL,2014,2,Febrero,28,0,0.0,Pendiente
113001,ICACAL,2014,3,Marzo,31,0,0.0,Pendiente
113001,ICACAL,2014,5,Mayo,31,0,0.0,Pendiente
113001,ICACAL,2014,6,Junio,30,0,0.0,Pendiente
113001,ICACAL,2014,8,Agosto,31,0,0.0,Pendiente
113001,ICACAL,2014,9,Septiembre,30,0,0.0,Pendiente
113001,ICACAL,2016,1,Enero,31,0,0.0,Pendiente
113001,ICACAL,2016,2,Febrero,29,0,0.0,Pendiente
113001,ICACAL,2016,3,Marzo,31,0,0.0,Pendiente
113001,ICACAL,2016,4,Abril,30,0,0.0,Pendiente
113001,ICACAL,2016,5,Mayo,31,0,0.0,Pendiente
113001,ICACAL,2016,6,Junio,30,0,0.0,Pendiente
113001,ICACAL,2016,7,Julio,31,0,0.0,Pendiente
113001,ICACAL,2016,8,Agosto,31,0,0.0,Pendiente
113001,ICACAL,2016,9,Septiembre,30,0,0.0,Pendiente
113001,ICACAL,2016,11,Noviembre,30,0,0.0,Pendiente
113001,ICACAL,2016,12,Diciembre,31,0,0.0,Pendiente
113001,ICACAL,2017,3,Marzo,31,0,0.0,Pendiente
113001,ICACAL,2017,8,Agosto,31,0,0.0,Pendiente
113001,ICACAL,2017,9,Septiembre,30,0,0.0,Pendiente
113001,ICACAL,2017,10,Octubre,31,0,0.0,Pendiente
113001,ICACAL,2017,11,Noviembre,30,0,0.0,Pendiente
113001,ICACAL,2017,12,Diciembre,31,0,0.0,Pendiente
113001,ICACAL,2018,1,Enero,31,31,100.0,Completo
113001,ICACAL,2018,2,Febrero,28,28,100.0,Completo
113001,ICACAL,2018,3,Marzo,31,31,100.0,Completo
113001,ICACAL,2018,4,Abril,30,30,100.0,Completo
113001,ICACAL,2018,5,Mayo,31,31,100.0,Completo
113001,ICACAL,2018,6,Junio,30,30,100.0,Completo
113001,ICACAL,2018,7,Julio,31,31,100.0,Completo
113001,ICACAL,2018,8,Agosto,31,31,100.0,Completo
113001,ICACAL,2018,9,Septiembre,30,29,96.7,Incompleto
113001,ICACAL,2018,10,Octubre,31,31,100.0,Completo
113001,ICACAL,2018,11,Noviembre,30,30,100.0,Completo
113001,ICACAL,2018,12,Diciembre,31,31,100.0,Completo
113001,ICACAL,2019,1,Enero,31,31,100.0,Completo
113001,ICACAL,2019,2,Febrero,28,28,100.0,Completo
113001,ICACAL,2019,3,Marzo,31,31,100.0,Completo
113001,ICACAL,2019,4,Abril,30,30,100.0,Completo
113001,ICACAL,2019,5,Mayo,31,31,100.0,Completo
113001,ICACAL,2019,6,Junio,30,30,100.0,Completo
113001,ICACAL,2019,7,Julio,31,29,93.5,Incompleto
113001,ICACAL,2019,8,Agosto,31,31,100.0,Completo
113001,ICACAL,2019,9,Septiembre,30,30,100.0,Completo
113001,ICACAL,2019,10,Octubre,31,31,100.0,Completo
113001,ICACAL,2019,11,Noviembre,30,30,100.0,Completo
113001,ICACAL,2019,12,Diciembre,31,31,100.0,Completo
113001,ICACAL,2020,1,Enero,31,31,100.0,Completo
113001,ICACAL,2020,2,Febrero,29,29,100.0,Completo
113001,ICACAL,2020,3,Marzo,31,31,100.0,Completo
113001,ICACAL,2020,4,Abril,30,30,100.0,Completo
113001,ICACAL,2020,5,Mayo,31,31,100.0,Completo
113001,ICACAL,2020,6,Junio,30,30,100.0,Completo
113001,ICACAL,2020,7,Julio,31,31,100.0,Completo
113001,ICACAL,2020,8,Agosto,31,31,100.0,Completo
113001,ICACAL,2020,9,Septiembre,30,30,100.0,Completo
113001,ICACAL,2020,10,Octubre,31,31,100.0,Completo
113001,ICACAL,2020,11,Noviembre,30,30,100.0,Completo
113001,ICACAL,2020,12,Diciembre,31,31,100.0,Completo
113001,ICACAL,2021,1,Enero,31,31,100.0,Completo
113001,ICACAL,2021,2,Febrero,28,29,103.6,Completo
113001,ICACAL,2021,3,Marzo,31,31,100.0,Completo
113001,ICACAL,2021,4,Abril,30,30,100.0,Completo
113001,ICACAL,2021,5,Mayo,31,32,103.2,Completo
113001,ICACAL,2021,6,Junio,30,29,96.7,Incompleto
113001,ICACAL,2021,7,Julio,31,31,100.0,Completo
113001,ICACAL,2021,8,Agosto,31,31,100.0,Completo
113001,ICACAL,2021,9,Septiembre,30,30,100.0,Completo
113001,ICACAL,2021,10,Octubre,31,30,96.8,Incompleto
113001,ICACAL,2021,11,Noviembre,30,29,96.7,Incompleto
113001,ICACAL,2021,12,Diciembre,31,18,58.1,Incompleto
113001,ICACAL,2022,1,Enero,31,31,100.0,Completo
113001,ICACAL,2022,2,Febrero,28,28,100.0,Completo
113001,ICACAL,2022,3,Marzo,31,31,100.0,Completo
113001,ICACAL,2022,4,Abril,30,30,100.0,Completo
113001,ICACAL,2022,5,Mayo,31,31,100.0,Completo
113001,ICACAL,2022,6,Junio,30,30,100.0,Completo
113001,ICACAL,2022,7,Julio,31,31,100.0,Completo
113001,ICACAL,2022,8,Agosto,31,31,100.0,Completo
113001,ICACAL,2022,9,Septiembre,30,22,73.3,Incompleto
113001,ICACAL,2022,10,Octubre,31,31,100.0,Completo
113001,ICACAL,2022,11,Noviembre,30,29,96.7,Incompleto
113001,ICACAL,2022,12,Diciembre,31,31,100.0,Completo
113001,ICACAL,2023,1,Enero,31,31,100.0,Completo
113001,ICACAL,2023,2,Febrero,28,28,100.0,Completo
113001,ICACAL,2023,3,Marzo,31,31,100.0,Completo
113001,ICACAL,2023,4,Abril,30,30,100.0,Completo
113001,ICACAL,2023,5,Mayo,31,31,100.0,Completo
113001,ICACAL,2023,6,Junio,30,20,66.7,Incompleto
113001,ICACAL,2023,7,Julio,31,28,90.3,Incompleto
113001,ICACAL,2023,8,Agosto,31,31,100.0,Completo
113001,ICACAL,2023,9,Septiembre,30,30,100.0,Completo
113001,ICACAL,2023,10,Octubre,31,31,100.0,Completo
113001,ICACAL,2023,11,Noviembre,30,30,100.0,Completo
113001,ICACAL,2023,12,Diciembre,31,30,96.8,Incompleto
113001,ICACAL,2024,1,Enero,31,31,100.0,Completo
113001,ICACAL,2024,2,Febrero,29,29,100.0,Completo
113001,ICACAL,2024,3,Marzo,31,31,100.0,Completo
113001,ICACAL,2024,4,Abril,30,30,100.0,Completo
113001,ICACAL,2024,5,Mayo,31,31,100.0,Completo
113001,ICACAL,2024,6,Junio,30,30,100.0,Completo
113001,ICACAL,2024,7,Julio,31,31,100.0,Completo
113001,ICACAL,2024,8,Agosto,31,31,100.0,Completo
113001,ICACAL,2024,9,Septiembre,30,30,100.0,Completo
113001,ICACAL,2024,10,Octubre,31,31,100.0,Completo
113001,ICACAL,2024,11,Noviembre,30,30,100.0,Completo
113001,ICACAL,2024,12,Diciembre,31,31,100.0,Completo
113001,ICACAL,2025,1,Enero,31,31,100.0,Completo
113001,ICACAL,2025,2,Febrero,28,28,100.0,Completo
113001,ICACAL,2025,3,Marzo,31,31,100.0,Completo
113001,ICACAL,2025,4,Abril,30,30,100.0,Completo
113001,ICACAL,2025,5,Mayo,31,31,100.0,Completo
113001,ICACAL,2025,6,Junio,30,30,100.0,Completo
113001,ICACAL,2025,7,Julio,31,29,93.5,Incompleto
113001,ICACAL,2025,8,Agosto,31,29,93.5,Incompleto
113001,ICACAL,2025,9,Septiembre,30,26,86.7,Incompleto
113001,ICACAL,2025,10,Octubre,31,29,93.5,Incompleto
113001,ICACAL,2025,11,Noviembre,30,29,96.7,Incompleto
113001,ICACAL,2025,12,Diciembre,31,25,80.6,Incompleto
113001,ICACAL,2026,1,Enero,31,31,100.0,Completo
113001,ICACAL,2026,2,Febrero,28,28,100.0,Completo
113001,ICACAL,2026,3,Marzo,31,27,87.1,Incompleto
113001,ICACAL,2026,12,Diciembre,31,0,0.0,Pendiente
113008,ICACAL 2,2023,1,Enero,31,0,0.0,Pendiente
113008,ICACAL 2,2023,2,Febrero,28,0,0.0,Pendiente
114002,CAMARON TABASARA,2016,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2016,2,Febrero,29,29,100.0,Completo
114002,CAMARON TABASARA,2016,3,Marzo,31,3,9.7,Pendiente
114002,CAMARON TABASARA,2016,4,Abril,30,0,0.0,Pendiente
114002,CAMARON TABASARA,2016,10,Octubre,31,0,0.0,Pendiente
114002,CAMARON TABASARA,2016,11,Noviembre,30,0,0.0,Pendiente
114002,CAMARON TABASARA,2016,12,Diciembre,31,0,0.0,Pendiente
114002,CAMARON TABASARA,2017,3,Marzo,31,22,71.0,Incompleto
114002,CAMARON TABASARA,2017,4,Abril,30,20,66.7,Incompleto
114002,CAMARON TABASARA,2017,5,Mayo,31,2,6.5,Pendiente
114002,CAMARON TABASARA,2017,7,Julio,31,2,6.5,Pendiente
114002,CAMARON TABASARA,2018,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2018,2,Febrero,28,28,100.0,Completo
114002,CAMARON TABASARA,2018,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2018,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2018,5,Mayo,31,31,100.0,Completo
114002,CAMARON TABASARA,2018,6,Junio,30,30,100.0,Completo
114002,CAMARON TABASARA,2018,7,Julio,31,31,100.0,Completo
114002,CAMARON TABASARA,2018,8,Agosto,31,31,100.0,Completo
114002,CAMARON TABASARA,2018,9,Septiembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2018,10,Octubre,31,30,96.8,Incompleto
114002,CAMARON TABASARA,2018,11,Noviembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2018,12,Diciembre,31,31,100.0,Completo
114002,CAMARON TABASARA,2019,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2019,2,Febrero,28,28,100.0,Completo
114002,CAMARON TABASARA,2019,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2019,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2019,5,Mayo,31,31,100.0,Completo
114002,CAMARON TABASARA,2019,6,Junio,30,30,100.0,Completo
114002,CAMARON TABASARA,2019,7,Julio,31,31,100.0,Completo
114002,CAMARON TABASARA,2019,8,Agosto,31,31,100.0,Completo
114002,CAMARON TABASARA,2019,9,Septiembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2019,10,Octubre,31,31,100.0,Completo
114002,CAMARON TABASARA,2019,11,Noviembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2019,12,Diciembre,31,31,100.0,Completo
114002,CAMARON TABASARA,2020,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2020,2,Febrero,29,29,100.0,Completo
114002,CAMARON TABASARA,2020,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2020,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2020,5,Mayo,31,31,100.0,Completo
114002,CAMARON TABASARA,2020,6,Junio,30,30,100.0,Completo
114002,CAMARON TABASARA,2020,7,Julio,31,31,100.0,Completo
114002,CAMARON TABASARA,2020,8,Agosto,31,31,100.0,Completo
114002,CAMARON TABASARA,2020,9,Septiembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2020,10,Octubre,31,31,100.0,Completo
114002,CAMARON TABASARA,2020,11,Noviembre,30,29,96.7,Incompleto
114002,CAMARON TABASARA,2020,12,Diciembre,31,32,103.2,Completo
114002,CAMARON TABASARA,2021,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2021,2,Febrero,28,28,100.0,Completo
114002,CAMARON TABASARA,2021,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2021,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2021,5,Mayo,31,31,100.0,Completo
114002,CAMARON TABASARA,2021,6,Junio,30,30,100.0,Completo
114002,CAMARON TABASARA,2021,7,Julio,31,31,100.0,Completo
114002,CAMARON TABASARA,2021,8,Agosto,31,31,100.0,Completo
114002,CAMARON TABASARA,2021,9,Septiembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2021,10,Octubre,31,31,100.0,Completo
114002,CAMARON TABASARA,2021,11,Noviembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2021,12,Diciembre,31,31,100.0,Completo
114002,CAMARON TABASARA,2022,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2022,2,Febrero,28,28,100.0,Completo
114002,CAMARON TABASARA,2022,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2022,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2022,5,Mayo,31,31,100.0,Completo
114002,CAMARON TABASARA,2022,6,Junio,30,30,100.0,Completo
114002,CAMARON TABASARA,2022,7,Julio,31,31,100.0,Completo
114002,CAMARON TABASARA,2022,8,Agosto,31,31,100.0,Completo
114002,CAMARON TABASARA,2022,9,Septiembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2022,10,Octubre,31,31,100.0,Completo
114002,CAMARON TABASARA,2022,11,Noviembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2022,12,Diciembre,31,31,100.0,Completo
114002,CAMARON TABASARA,2023,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2023,2,Febrero,28,28,100.0,Completo
114002,CAMARON TABASARA,2023,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2023,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2023,5,Mayo,31,31,100.0,Completo
114002,CAMARON TABASARA,2023,6,Junio,30,30,100.0,Completo
114002,CAMARON TABASARA,2023,7,Julio,31,31,100.0,Completo
114002,CAMARON TABASARA,2023,8,Agosto,31,30,96.8,Incompleto
114002,CAMARON TABASARA,2023,9,Septiembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2023,10,Octubre,31,31,100.0,Completo
114002,CAMARON TABASARA,2023,11,Noviembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2023,12,Diciembre,31,31,100.0,Completo
114002,CAMARON TABASARA,2024,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2024,2,Febrero,29,29,100.0,Completo
114002,CAMARON TABASARA,2024,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2024,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2024,5,Mayo,31,31,100.0,Completo
114002,CAMARON TABASARA,2024,6,Junio,30,30,100.0,Completo
114002,CAMARON TABASARA,2024,7,Julio,31,31,100.0,Completo
114002,CAMARON TABASARA,2024,8,Agosto,31,31,100.0,Completo
114002,CAMARON TABASARA,2024,9,Septiembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2024,10,Octubre,31,31,100.0,Completo
114002,CAMARON TABASARA,2024,11,Noviembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2024,12,Diciembre,31,31,100.0,Completo
114002,CAMARON TABASARA,2025,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2025,2,Febrero,28,28,100.0,Completo
114002,CAMARON TABASARA,2025,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2025,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2025,5,Mayo,31,31,100.0,Completo
114002,CAMARON TABASARA,2025,6,Junio,30,30,100.0,Completo
114002,CAMARON TABASARA,2025,7,Julio,31,31,100.0,Completo
114002,CAMARON TABASARA,2025,8,Agosto,31,31,100.0,Completo
114002,CAMARON TABASARA,2025,9,Septiembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2025,10,Octubre,31,31,100.0,Completo
114002,CAMARON TABASARA,2025,11,Noviembre,30,30,100.0,Completo
114002,CAMARON TABASARA,2025,12,Diciembre,31,31,100.0,Completo
114002,CAMARON TABASARA,2026,1,Enero,31,31,100.0,Completo
114002,CAMARON TABASARA,2026,2,Febrero,28,28,100.0,Completo
114002,CAMARON TABASARA,2026,3,Marzo,31,31,100.0,Completo
114002,CAMARON TABASARA,2026,4,Abril,30,30,100.0,Completo
114002,CAMARON TABASARA,2026,5,Mayo,31,7,22.6,Pendiente
114006,PENA BLANCA,2025,1,Enero,31,0,0.0,Pendiente
114006,PENA BLANCA,2025,2,Febrero,28,0,0.0,Pendiente
114006,PENA BLANCA,2025,3,Marzo,31,0,0.0,Pendiente
114006,PENA BLANCA,2025,4,Abril,30,0,0.0,Pendiente
114007,CERRO IGLESIA,2015,5,Mayo,31,31,100.0,Completo
114007,CERRO IGLESIA,2015,6,Junio,30,30,100.0,Completo
114007,CERRO IGLESIA,2015,7,Julio,31,31,100.0,Completo
114007,CERRO IGLESIA,2015,8,Agosto,31,31,100.0,Completo
114007,CERRO IGLESIA,2015,9,Septiembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2015,10,Octubre,31,31,100.0,Completo
114007,CERRO IGLESIA,2015,11,Noviembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2015,12,Diciembre,31,12,38.7,Pendiente
114007,CERRO IGLESIA,2016,1,Enero,31,31,100.0,Completo
114007,CERRO IGLESIA,2016,2,Febrero,29,29,100.0,Completo
114007,CERRO IGLESIA,2016,3,Marzo,31,31,100.0,Completo
114007,CERRO IGLESIA,2016,4,Abril,30,30,100.0,Completo
114007,CERRO IGLESIA,2016,5,Mayo,31,31,100.0,Completo
114007,CERRO IGLESIA,2016,6,Junio,30,30,100.0,Completo
114007,CERRO IGLESIA,2016,7,Julio,31,31,100.0,Completo
114007,CERRO IGLESIA,2016,8,Agosto,31,31,100.0,Completo
114007,CERRO IGLESIA,2016,9,Septiembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2016,10,Octubre,31,31,100.0,Completo
114007,CERRO IGLESIA,2016,11,Noviembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2016,12,Diciembre,31,31,100.0,Completo
114007,CERRO IGLESIA,2018,1,Enero,31,31,100.0,Completo
114007,CERRO IGLESIA,2018,2,Febrero,28,28,100.0,Completo
114007,CERRO IGLESIA,2018,3,Marzo,31,31,100.0,Completo
114007,CERRO IGLESIA,2018,4,Abril,30,30,100.0,Completo
114007,CERRO IGLESIA,2018,5,Mayo,31,31,100.0,Completo
114007,CERRO IGLESIA,2018,6,Junio,30,30,100.0,Completo
114007,CERRO IGLESIA,2018,7,Julio,31,31,100.0,Completo
114007,CERRO IGLESIA,2018,8,Agosto,31,31,100.0,Completo
114007,CERRO IGLESIA,2018,9,Septiembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2018,10,Octubre,31,31,100.0,Completo
114007,CERRO IGLESIA,2018,11,Noviembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2018,12,Diciembre,31,31,100.0,Completo
114007,CERRO IGLESIA,2019,1,Enero,31,31,100.0,Completo
114007,CERRO IGLESIA,2019,2,Febrero,28,28,100.0,Completo
114007,CERRO IGLESIA,2019,3,Marzo,31,31,100.0,Completo
114007,CERRO IGLESIA,2019,4,Abril,30,30,100.0,Completo
114007,CERRO IGLESIA,2019,5,Mayo,31,31,100.0,Completo
114007,CERRO IGLESIA,2019,6,Junio,30,30,100.0,Completo
114007,CERRO IGLESIA,2019,7,Julio,31,31,100.0,Completo
114007,CERRO IGLESIA,2019,8,Agosto,31,31,100.0,Completo
114007,CERRO IGLESIA,2019,9,Septiembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2019,10,Octubre,31,31,100.0,Completo
114007,CERRO IGLESIA,2019,11,Noviembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2019,12,Diciembre,31,31,100.0,Completo
114007,CERRO IGLESIA,2020,1,Enero,31,31,100.0,Completo
114007,CERRO IGLESIA,2020,2,Febrero,29,29,100.0,Completo
114007,CERRO IGLESIA,2020,3,Marzo,31,31,100.0,Completo
114007,CERRO IGLESIA,2020,4,Abril,30,30,100.0,Completo
114007,CERRO IGLESIA,2020,5,Mayo,31,31,100.0,Completo
114007,CERRO IGLESIA,2020,6,Junio,30,30,100.0,Completo
114007,CERRO IGLESIA,2020,7,Julio,31,31,100.0,Completo
114007,CERRO IGLESIA,2020,8,Agosto,31,31,100.0,Completo
114007,CERRO IGLESIA,2020,9,Septiembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2020,10,Octubre,31,31,100.0,Completo
114007,CERRO IGLESIA,2020,11,Noviembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2020,12,Diciembre,31,31,100.0,Completo
114007,CERRO IGLESIA,2021,1,Enero,31,31,100.0,Completo
114007,CERRO IGLESIA,2021,2,Febrero,28,28,100.0,Completo
114007,CERRO IGLESIA,2021,3,Marzo,31,31,100.0,Completo
114007,CERRO IGLESIA,2021,4,Abril,30,30,100.0,Completo
114007,CERRO IGLESIA,2021,5,Mayo,31,31,100.0,Completo
114007,CERRO IGLESIA,2021,6,Junio,30,30,100.0,Completo
114007,CERRO IGLESIA,2021,7,Julio,31,31,100.0,Completo
114007,CERRO IGLESIA,2021,8,Agosto,31,31,100.0,Completo
114007,CERRO IGLESIA,2021,9,Septiembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2021,10,Octubre,31,31,100.0,Completo
114007,CERRO IGLESIA,2021,11,Noviembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2021,12,Diciembre,31,31,100.0,Completo
114007,CERRO IGLESIA,2022,1,Enero,31,31,100.0,Completo
114007,CERRO IGLESIA,2022,2,Febrero,28,28,100.0,Completo
114007,CERRO IGLESIA,2022,3,Marzo,31,28,90.3,Incompleto
114007,CERRO IGLESIA,2022,4,Abril,30,30,100.0,Completo
114007,CERRO IGLESIA,2022,5,Mayo,31,31,100.0,Completo
114007,CERRO IGLESIA,2022,6,Junio,30,30,100.0,Completo
114007,CERRO IGLESIA,2022,7,Julio,31,31,100.0,Completo
114007,CERRO IGLESIA,2022,8,Agosto,31,29,93.5,Incompleto
114007,CERRO IGLESIA,2022,9,Septiembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2022,10,Octubre,31,31,100.0,Completo
114007,CERRO IGLESIA,2022,11,Noviembre,30,11,36.7,Pendiente
114007,CERRO IGLESIA,2022,12,Diciembre,31,31,100.0,Completo
114007,CERRO IGLESIA,2023,1,Enero,31,31,100.0,Completo
114007,CERRO IGLESIA,2023,2,Febrero,28,28,100.0,Completo
114007,CERRO IGLESIA,2023,3,Marzo,31,31,100.0,Completo
114007,CERRO IGLESIA,2023,4,Abril,30,30,100.0,Completo
114007,CERRO IGLESIA,2023,5,Mayo,31,12,38.7,Pendiente
114007,CERRO IGLESIA,2023,6,Junio,30,0,0.0,Pendiente
114007,CERRO IGLESIA,2023,7,Julio,31,10,32.3,Pendiente
114007,CERRO IGLESIA,2023,8,Agosto,31,31,100.0,Completo
114007,CERRO IGLESIA,2023,9,Septiembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2023,10,Octubre,31,31,100.0,Completo
114007,CERRO IGLESIA,2023,11,Noviembre,30,30,100.0,Completo
114007,CERRO IGLESIA,2023,12,Diciembre,31,31,100.0,Completo
114007,CERRO IGLESIA,2024,1,Enero,31,31,100.0,Completo
